token,Mean_Abs_SHAP,Mean_SHAP,Frequency
indo,2.5938549273026486e-08,-1.972667927879633e-08,2
kejahatan,2.578764056341329e-08,-2.0144940827733424e-08,2
nn,2.5677072699181737e-08,-2.5677072699181737e-08,1
tempe,2.5674034986877815e-08,2.5674034986877815e-08,1
samsung,2.5261095288442446e-08,-2.5261095288442446e-08,1
jujur,2.517155917303171e-08,-2.517155917303171e-08,1
masak,2.5165348233713303e-08,-2.5165348233713303e-08,2
ketahanan,2.503693031030707e-08,2.503693031030707e-08,1
000,2.4236943862775374e-08,2.4236943862775374e-08,1
trs,2.4062454758677633e-08,-2.4062454758677633e-08,1
kaw,2.3999986296985298e-08,-2.3999986296985298e-08,1
sesi,2.3824522456076615e-08,2.3824522456076615e-08,1
komplain,2.364682505786833e-08,2.364682505786833e-08,1
bersikap,2.3584503651363777e-08,-2.3584503651363777e-08,1
subianto,2.3418117052642627e-08,2.3418117052642627e-08,1
menghentikan,2.332616406622239e-08,2.332616406622239e-08,1
asta,2.3200198484119027e-08,-2.3200198484119027e-08,1
gh,2.3200198484119027e-08,-2.3200198484119027e-08,1
rp,2.312738222741688e-08,2.312738222741688e-08,1
keputusan,2.3124075596570036e-08,-2.3124075596570036e-08,1
content,2.2806552199957274e-08,2.2806552199957274e-08,1
menjadi,2.2766900656279178e-08,1.1558258847799153e-08,2
berpikir,2.2696403902955352e-08,-2.2696403902955352e-08,2
tolong,2.262751201648023e-08,-2.262751201648023e-08,2
melemahkan,2.2549724235432223e-08,2.2549724235432223e-08,1
iling,2.2465737336980444e-08,2.2465737336980444e-08,1
saling,2.2428069444556186e-08,-2.2428069444556186e-08,1
pengalihan,2.242095797555521e-08,2.242095797555521e-08,1
penggilingan,2.2238524252315983e-08,2.2238524252315983e-08,1
hat,2.2140082971115288e-08,-2.2140082971115288e-08,1
ati,2.2026491812236297e-08,-2.2026491812236297e-08,1
luna,2.2000739894186453e-08,-2.2000739894186453e-08,1
kemajuan,2.1917310732533224e-08,2.1917310732533224e-08,1
negerinya,2.1886430788851743e-08,-2.1886430788851743e-08,1
sebagai,2.1757128706667573e-08,2.1757128706667573e-08,1
terulang,2.1700752768083475e-08,2.1700752768083475e-08,1
atasi,2.165759724448435e-08,2.165759724448435e-08,1
look,2.148980274796486e-08,-2.148980274796486e-08,1
kond,2.1392791677499188e-08,-2.1392791677499188e-08,1
angan,2.1392791677499188e-08,-2.1392791677499188e-08,1
terserah,2.1254421466730806e-08,2.1254421466730806e-08,1
terbilang,2.122484430502583e-08,2.122484430502583e-08,1
dj,2.121095712936949e-08,-2.121095712936949e-08,1
aslinya,2.0994569067191886e-08,-2.0994569067191886e-08,1
berk,2.0929829285402472e-08,2.0929829285402472e-08,1
menghilangkan,2.085762025672011e-08,-2.085762025672011e-08,1
kalah,2.0780991949972563e-08,2.0780991949972563e-08,1
antara,2.070399932563305e-08,-2.070399932563305e-08,1
katakan,2.054373180726543e-08,-2.054373180726543e-08,1
rukun,2.045788278337568e-08,2.045788278337568e-08,1
boom,1.9524735106260352e-08,-1.9524735106260352e-08,1
saingan,1.9463174144870466e-08,1.9463174144870466e-08,1
profesional,1.9066646018472966e-08,1.9066646018472966e-08,1
membiarkan,1.8805985746439548e-08,-1.8805985746439548e-08,1
02,1.873748260550201e-08,-1.873748260550201e-08,1
sop,1.8727262067841364e-08,1.8727262067841364e-08,1
31,1.8661127604979526e-08,1.8661127604979526e-08,1
servis,1.862045064626727e-08,1.862045064626727e-08,1
ditungg,1.8407232346362435e-08,-1.8407232346362435e-08,1
angi,1.8407232346362435e-08,-1.8407232346362435e-08,1
ikut,1.829850514461155e-08,-1.829850514461155e-08,1
hilang,1.822186918399807e-08,1.822186918399807e-08,1
prod,1.790803435142152e-08,-1.790803435142152e-08,1
eo,1.790803435142152e-08,-1.790803435142152e-08,1
mengungkap,1.7859696223846788e-08,-1.7859696223846788e-08,1
ury,1.7853914444761653e-08,-1.7853914444761653e-08,1
speaker,1.7791628434839794e-08,-1.7791628434839794e-08,1
dp,1.7791628434839794e-08,-1.7791628434839794e-08,1
gus,1.7700102034723387e-08,1.7700102034723387e-08,1
mengantar,1.7601185237044075e-08,1.7601185237044075e-08,1
buatkan,1.742588522444878e-08,-1.742588522444878e-08,1
jika,1.7281907275901176e-08,-1.7281907275901176e-08,2
agre,1.7206864868057893e-08,-1.7206864868057893e-08,1
mahal,1.693071681074798e-08,-1.693071681074798e-08,1
kemarahan,1.6823677126214737e-08,1.6823677126214737e-08,1
rancangan,1.6389678421546705e-08,1.6389678421546705e-08,1
berhenti,1.633571001649317e-08,1.633571001649317e-08,1
elektronik,1.612252974934693e-08,-1.612252974934693e-08,1
perangkat,1.612252974934693e-08,-1.612252974934693e-08,1
gadget,1.6086330041226965e-08,-1.6086330041226965e-08,1
at,1.601847276712457e-08,1.601847276712457e-08,1
peduli,1.594894638401456e-08,-1.594894638401456e-08,1
justru,1.594894638401456e-08,-1.594894638401456e-08,1
menghal,1.5937020179990212e-08,-1.5937020179990212e-08,1
pilih,1.5889650057943072e-08,-1.5889650057943072e-08,1
swasta,1.5864399886465564e-08,-1.5864399886465564e-08,1
jk,1.5516099455663396e-08,-1.5516099455663396e-08,1
din,1.5460929716937245e-08,-1.5460929716937245e-08,1
ullah,1.5341804100899024e-08,-1.5341804100899024e-08,1
bicara,1.5288806935132017e-08,-1.5288806935132017e-08,1
bantu,1.5237836903127444e-08,1.5237836903127444e-08,1
tindakan,1.5034860552987085e-08,1.5034860552987085e-08,1
dilihat,1.4707926048787258e-08,3.9419111191010473e-10,2
konon,1.4655270206276327e-08,1.4655270206276327e-08,1
menonton,1.4552186864117779e-08,-1.4552186864117779e-08,1
subsidi,1.4473439074130491e-08,1.4473439074130491e-08,1
anggota,1.4398332496057265e-08,1.4398332496057265e-08,1
le,1.4262536327199389e-08,-1.4262536327199389e-08,1
fir,1.416500163031742e-08,-1.416500163031742e-08,1
now,1.3973549357615411e-08,-1.3973549357615411e-08,1
urusan,1.3764644791081083e-08,-1.3764644791081083e-08,1
tekanan,1.3213233614806085e-08,-1.3213233614806085e-08,1
independen,1.3204389688326045e-08,-1.3204389688326045e-08,1
menyedihkan,1.315487315878272e-08,1.315487315878272e-08,1
sungguh,1.3131984815117903e-08,-1.3131984815117903e-08,1
teknologi,1.3071727153146639e-08,1.3071727153146639e-08,2
ated,1.2738528312183916e-08,-1.2738528312183916e-08,1
vocal,1.22207476608012e-08,1.22207476608012e-08,1
go,1.1755098967114464e-08,1.1755098967114464e-08,1
bap,1.1701256573273678e-08,1.1701256573273678e-08,1
01,1.1681291351976804e-08,1.1681291351976804e-08,1
proses,1.1660551535896957e-08,1.1660551535896957e-08,1
kuasai,1.1449634712334955e-08,1.1449634712334955e-08,1
nekat,1.1406763615713526e-08,1.1406763615713526e-08,1
kering,1.1399368824121275e-08,1.1399368824121275e-08,1
pls,1.1305203467297057e-08,1.1305203467297057e-08,1
semudah,1.1251524847466498e-08,-1.1251524847466498e-08,1
rah,1.1094409273937345e-08,1.1094409273937345e-08,1
lainnya,1.0740953752540322e-08,1.0740953752540322e-08,1
seseorang,1.050096398103051e-08,1.050096398103051e-08,1
egara,1.0479248885530979e-08,-1.0479248885530979e-08,1
kuli,1.0214689609711059e-08,-1.0214689609711059e-08,1
peka,9.938023140421137e-09,-9.938023140421137e-09,1
ketan,9.935304963922439e-09,9.935304963922439e-09,1
can,9.877156116999686e-09,-9.877156116999686e-09,1
bert,9.669737101787523e-09,-9.669737101787523e-09,1
diter,9.575967851560564e-09,9.575967851560564e-09,1
awang,9.575967851560564e-09,9.575967851560564e-09,1
utus,9.414509198298524e-09,9.414509198298524e-09,1
tindak,9.320906337961788e-09,-9.320906337961788e-09,1
kejadian,9.07314735943348e-09,-9.07314735943348e-09,1
daya,9.034445351322315e-09,-9.034445351322315e-09,1
berkaca,9.0104149421677e-09,9.0104149421677e-09,1
sebagian,9.005794709082693e-09,-9.005794709082693e-09,1
kn,8.985964996099938e-09,-8.985964996099938e-09,1
bh,8.985964996099938e-09,-8.985964996099938e-09,1
ilan,8.934255957784546e-09,8.934255957784546e-09,1
print,8.934255957784546e-09,8.934255957784546e-09,1
kertas,8.895427527022548e-09,8.895427527022548e-09,1
pemikirannya,8.862145477905869e-09,-8.862145477905869e-09,1
muka,8.845327101880685e-09,8.845327101880685e-09,1
kpd,8.792740118224173e-09,-8.792740118224173e-09,1
campur,8.706165174641812e-09,9.033815851060876e-10,2
bem,8.546546268917155e-09,-8.546546268917155e-09,1
per,8.546546268917155e-09,-8.546546268917155e-09,1
hampir,8.484739792977405e-09,8.484739792977405e-09,2
desainnya,8.288687240565196e-09,8.288687240565196e-09,1
lokal,8.28136017577531e-09,8.28136017577531e-09,1
bila,8.265602446044795e-09,8.265602446044795e-09,1
mikir,8.265602446044795e-09,8.265602446044795e-09,1
sk,8.068598516628197e-09,-8.068598516628197e-09,2
sekedar,7.967073608077562e-09,7.967073608077562e-09,1
pik,7.944960088934749e-09,7.944960088934749e-09,1
sekelas,7.266698958119377e-09,-7.266698958119377e-09,1
sopir,7.253184986229127e-09,7.253184986229127e-09,1
berw,7.243977112617964e-09,-7.243977112617964e-09,1
ajib,7.243977112617964e-09,-7.243977112617964e-09,1
pencemaran,7.137773223510208e-09,-7.137773223510208e-09,1
berikutnya,7.137773223510208e-09,-7.137773223510208e-09,1
wajar,6.895366823300719e-09,-6.895366823300719e-09,1
ancam,6.812093809404519e-09,-6.812093809404519e-09,1
transisi,6.774021585442824e-09,-6.774021585442824e-09,1
olehkan,6.611881852020613e-09,6.611881852020613e-09,1
perb,6.611881852020613e-09,6.611881852020613e-09,1
urg,6.6110751504311336e-09,-6.6110751504311336e-09,1
dis,6.557861231539714e-09,-6.557861231539714e-09,2
ami,6.5362842157603386e-09,6.5362842157603386e-09,1
enc,6.536283573764078e-09,6.536283573764078e-09,1
elas,6.528323057055887e-09,6.528323057055887e-09,1
berisi,6.424176281143445e-09,6.424176281143445e-09,1
membuktikan,6.3907764342729935e-09,6.3907764342729935e-09,1
meraba,6.286894575977284e-09,-6.286894575977284e-09,1
jawaban,6.268233846640214e-09,6.268233846640214e-09,1
konstitusi,6.130338442744688e-09,-6.130338442744688e-09,1
bermula,6.007110641803592e-09,6.007110641803592e-09,1
menyerahkan,5.8300120144849645e-09,-5.8300120144849645e-09,1
lobang,5.71731899794824e-09,5.71731899794824e-09,1
tangan,5.421099447102602e-09,4.188447312645299e-09,2
blok,5.272985617921222e-09,-5.272985617921222e-09,1
bpk,5.20094545208849e-09,5.20094545208849e-09,1
mini,5.145009062205248e-09,5.145009062205248e-09,1
ie,5.145007778212728e-09,5.145007778212728e-09,1
dewasa,5.050611434853636e-09,-5.050611434853636e-09,1
singkat,5.01255999552086e-09,5.01255999552086e-09,1
foto,4.92699837195687e-09,4.92699837195687e-09,1
wawasan,4.915194949717261e-09,-4.915194949717261e-09,1
hajat,4.822786090349277e-09,4.822786090349277e-09,1
gugatan,4.69644388038219e-09,-4.69644388038219e-09,1
monitor,4.637729620703289e-09,4.637729620703289e-09,1
mp,4.472229678261404e-09,-4.472229678261404e-09,1
logis,4.427139174367767e-09,-4.427139174367767e-09,1
layak,4.419252945808694e-09,4.419252945808694e-09,1
dicurigai,4.419252945808694e-09,4.419252945808694e-09,1
serta,4.419252945808694e-09,4.419252945808694e-09,1
patut,4.419252945808694e-09,4.419252945808694e-09,1
lir,4.152745077590225e-09,4.152745077590225e-09,1
umpah,4.11270866607083e-09,-4.11270866607083e-09,1
janji,3.969890713051427e-09,3.969890713051427e-09,1
sibuk,3.919464991971229e-09,3.919464991971229e-09,1
hub,3.8562389818253e-09,-3.8562389818253e-09,1
rokan,3.792662960073905e-09,3.792662960073905e-09,1
oh,3.74111368728336e-09,-3.74111368728336e-09,1
kel,3.740356987691484e-09,-3.740356987691484e-09,1
mesti,3.5304783523315565e-09,-3.5304783523315565e-09,1
report,3.5304783523315565e-09,-3.5304783523315565e-09,1
ko,3.3840933610918e-09,3.3840933610918e-09,1
42,3.3704418456181885e-09,3.3704418456181885e-09,1
kau,3.2932948670350016e-09,3.2932948670350016e-09,1
dibilang,3.2515908969799055e-09,3.2515908969799055e-09,1
kesana,3.244564140914008e-09,3.244564140914008e-09,1
caranya,3.216090590285603e-09,3.216090590285603e-09,1
base,3.1816513183002826e-09,3.1816513183002826e-09,1
us,3.1816513183002826e-09,3.1816513183002826e-09,1
yte,3.1482021378386577e-09,-3.1482021378386577e-09,1
beralih,3.1271902625248714e-09,3.1271902625248714e-09,1
ge,3.0349401640705766e-09,-3.0349401640705766e-09,1
reen,3.0337105272337793e-09,3.0337105272337793e-09,1
komponen,2.9824186640325935e-09,-2.9824186640325935e-09,1
institusi,2.963183305837447e-09,-2.963183305837447e-09,1
sektor,2.963183305837447e-09,-2.963183305837447e-09,1
kej,2.8213498678399316e-09,2.8213498678399316e-09,1
elekan,2.8213498678399316e-09,2.8213498678399316e-09,1
berkh,2.8172071324661375e-09,-2.8172071324661375e-09,1
mic,2.780285717942297e-09,-2.780285717942297e-09,1
hape,2.7027563841589395e-09,2.7027563841589395e-09,1
199,2.695850735347592e-09,2.695850735347592e-09,1
nokia,2.6958502171528225e-09,2.6958502171528225e-09,1
rai,2.6398793124826625e-09,2.6398793124826625e-09,1
error,2.4653902477843475e-09,2.4653902477843475e-09,1
ubsidi,2.4451525654688837e-09,-2.4451525654688837e-09,1
terjadi,2.391896487097256e-09,2.391896487097256e-09,1
pergi,2.3845122996135615e-09,2.3845122996135615e-09,1
country,2.322653017472476e-09,2.322653017472476e-09,1
power,2.2948648257417022e-09,2.2948648257417022e-09,1
pola,2.2391241145669485e-09,-2.2391241145669485e-09,1
dilantik,2.2276908566709606e-09,-2.2276908566709606e-09,1
menu,2.1098130673635752e-09,-2.1098130673635752e-09,1
sedangkan,2.0862207747995854e-09,-2.0862207747995854e-09,1
debat,2.0573768577176253e-09,-2.0573768577176253e-09,1
2025,1.9145445548929273e-09,-1.9145445548929273e-09,1
mengh,1.8809842003975066e-09,-1.8809842003975066e-09,1
iz,1.7052152543328702e-09,-1.7052152543328702e-09,1
bb,1.6563972167205066e-09,1.6563972167205066e-09,1
listrik,1.6009958017093595e-09,1.6009958017093595e-09,1
kr,1.5877814375391394e-09,-1.5877814375391394e-09,1
pembawaan,1.58638613356743e-09,1.58638613356743e-09,1
dng,1.5855488787305407e-09,1.5855488787305407e-09,1
berinteraksi,1.5855488787305407e-09,1.5855488787305407e-09,1
kek,1.5308014553738758e-09,1.5308014553738758e-09,1
harmonis,1.5061086742207407e-09,1.5061086742207407e-09,1
mis,1.468325758145915e-09,1.468325758145915e-09,1
tv,1.4683257581459147e-09,1.4683257581459147e-09,1
jarang,1.459294773147641e-09,-1.459294773147641e-09,1
perh,1.3790957988627876e-09,-1.3790957988627876e-09,1
memenuhi,1.3362478057388217e-09,1.3362478057388217e-09,1
syarat,1.3362478057388217e-09,1.3362478057388217e-09,1
sj,1.3192602636991068e-09,-1.3192602636991068e-09,1
menangani,1.1020938472938725e-09,1.1020938472938725e-09,1
dic,1.0865366729216047e-09,1.0865366729216047e-09,2
ocokan,1.0865360309253448e-09,1.0865360309253448e-09,1
wilayah,1.0513711862990426e-09,-1.0513711862990426e-09,1
bahasa,1.050802893587388e-09,1.050802893587388e-09,1
ungkinan,9.342838893644512e-10,-9.342838893644512e-10,1
sbg,9.156239964515689e-10,9.156239964515689e-10,1
ondisi,8.706369823942494e-10,8.706369823942494e-10,1
peng,8.706369823942494e-10,8.706369823942494e-10,1
dikurangi,6.796889866436882e-10,-6.796889866436882e-10,1
19,6.787524687851065e-10,-6.787524687851065e-10,1
david,6.787503869044359e-10,-6.787503869044359e-10,1
bg,6.787498687096666e-10,-6.787498687096666e-10,1
50,6.787498687096665e-10,-6.787498687096665e-10,1
denger,6.787498687096665e-10,-6.787498687096665e-10,1
komentar,6.787498687096665e-10,-6.787498687096665e-10,1
kesimpulan,6.787498687096665e-10,-6.787498687096665e-10,1
ank,6.78749744908176e-10,-6.78749744908176e-10,1
jg,6.240734364837408e-10,-6.240734364837408e-10,1
misal,6.163260672286513e-10,-6.163260672286513e-10,1
keluar,5.743709944051504e-10,-5.743709944051504e-10,1
170,5.743691601274608e-10,-5.743691601274608e-10,1
napas,5.743691601274608e-10,-5.743691601274608e-10,1
uge,5.026727844129449e-10,5.026727844129449e-10,1
diinter,4.959365469403565e-10,4.959365469403565e-10,1
ogasi,4.959365469403565e-10,4.959365469403565e-10,1
tetangga,4.624716893886216e-10,-4.624716893886216e-10,1
praktek,4.475296009331942e-10,4.475296009331942e-10,1
seutuhnya,1.6106969269458206e-10,-1.6106969269458206e-10,1
lepas,1.6106969269458206e-10,-1.6106969269458206e-10,1
gim,1.488024281570688e-10,1.488024281570688e-10,1
bal,1.488024281570688e-10,1.488024281570688e-10,1
lm,9.609357217408174e-15,-9.609357217408174e-15,1
yn,9.609357217408174e-15,-9.609357217408174e-15,1
bright,5.33089597820412e-15,-5.33089597820412e-15,1
29,3.3728167983211948e-15,-3.3728167983211948e-15,1
clear,3.118270209543491e-15,-3.118270209543491e-15,1
eg,2.600075439957934e-15,-2.600075439957934e-15,1
bocor,1.8342776893934744e-15,-1.8342776893934744e-15,1
24,1.818232489564524e-15,-1.818232489564524e-15,1
22,1.4806973454681754e-15,-1.4806973454681754e-15,1
wireless,1.3642420526593924e-15,1.3642420526593924e-15,1
headset,1.3642420526593924e-15,1.3642420526593924e-15,1
redmi,1.300037719978967e-15,-1.300037719978967e-15,1
ite,1.300037719978967e-15,-1.300037719978967e-15,1
lite,1.300037719978967e-15,-1.300037719978967e-15,1
comfort,1.3000377199789667e-15,-1.3000377199789667e-15,1
ms,1.3000377199789667e-15,-1.3000377199789667e-15,1
usa,1.3000377199789667e-15,-1.3000377199789667e-15,1
tech,1.3000377199789665e-15,-1.3000377199789665e-15,1
db,1.3000377199789665e-15,-1.3000377199789665e-15,1
36,1.3000377199789665e-15,-1.3000377199789665e-15,1
ging,1.3000377199789665e-15,-1.3000377199789665e-15,1
kencang,1.3000377199789665e-15,-1.3000377199789665e-15,1
rom,1.2839925201500162e-15,1.2839925201500162e-15,1
ipi,1.283992520150016e-15,1.283992520150016e-15,1
tert,1.283992520150016e-15,1.283992520150016e-15,1
sebelah,1.1193780944897579e-15,1.1193780944897579e-15,1
tenggelam,1.1193780944897579e-15,1.1193780944897579e-15,1
penilaian,1.036389539171114e-15,-1.036389539171114e-15,1
35,1.036389539171114e-15,-1.036389539171114e-15,1
separ,6.580414599039588e-16,-6.580414599039588e-16,1
37,6.580414599039586e-16,-6.580414599039586e-16,1
tipis,6.580414599039585e-16,-6.580414599039585e-16,1
monok,6.419962600750082e-16,6.419962600750082e-16,1
heboh,6.419962600750082e-16,6.419962600750082e-16,1
ody,6.419962600750082e-16,6.419962600750082e-16,1
low,6.419962600750082e-16,6.419962600750082e-16,1
119,6.419962600750082e-16,6.419962600750082e-16,1
ise,6.419962600750082e-16,6.419962600750082e-16,1
44,6.419962600750082e-16,6.419962600750082e-16,1
mel,6.419962600750082e-16,6.419962600750082e-16,1
soul,6.419962600750082e-16,6.419962600750082e-16,1
no,6.419962600750082e-16,6.419962600750082e-16,1
inv,6.419962600750082e-16,6.419962600750082e-16,1
bening,6.419962600750082e-16,6.419962600750082e-16,1
ali,6.419962600750082e-16,6.419962600750082e-16,1
bit,6.419962600750082e-16,6.419962600750082e-16,1
tic,6.419962600750081e-16,6.419962600750081e-16,1
radio,6.419962600750081e-16,6.419962600750081e-16,1
reng,6.419962600750081e-16,6.419962600750081e-16,1
51,6.419962600750081e-16,6.419962600750081e-16,1
08,6.419962600750081e-16,6.419962600750081e-16,1
09,6.419962600750081e-16,6.419962600750081e-16,1
wave,6.419962600750081e-16,6.419962600750081e-16,1
jb,6.419962600750081e-16,6.419962600750081e-16,1
az,6.419962600750081e-16,6.419962600750081e-16,1
53,6.419962600750081e-16,6.419962600750081e-16,1
mono,6.419962600750081e-16,6.419962600750081e-16,1
audio,6.419962600750081e-16,6.419962600750081e-16,1
gro,6.419962600750081e-16,6.419962600750081e-16,1
cemp,6.419962600750081e-16,6.419962600750081e-16,1
kt,6.419962600750081e-16,6.419962600750081e-16,1
kadarnya,6.419962600750081e-16,6.419962600750081e-16,1
colok,6.419962600750081e-16,6.419962600750081e-16,1
16,6.419962600750081e-16,6.419962600750081e-16,1
free,6.419962600750081e-16,6.419962600750081e-16,1
nam,6.419962600750081e-16,6.419962600750081e-16,1
ulikan,6.419962600750081e-16,6.419962600750081e-16,1
diperd,6.419962600750081e-16,6.419962600750081e-16,1
14,6.41996260075008e-16,6.41996260075008e-16,1
195,6.41996260075008e-16,6.41996260075008e-16,1
micro,6.41996260075008e-16,6.41996260075008e-16,1
hay,6.41996260075008e-16,6.41996260075008e-16,1
mac,6.41996260075008e-16,6.41996260075008e-16,1
onn,6.41996260075008e-16,6.41996260075008e-16,1
aro,6.41996260075008e-16,6.41996260075008e-16,1
fu,6.41996260075008e-16,6.41996260075008e-16,1
ece,6.41996260075008e-16,6.41996260075008e-16,1
ect,6.41996260075008e-16,6.41996260075008e-16,1
usb,6.41996260075008e-16,6.41996260075008e-16,1
fi,6.011833249042008e-16,6.011833249042008e-16,1
edi,6.011833249042008e-16,6.011833249042008e-16,1
23,5.181947695855571e-16,-5.181947695855571e-16,1
145,5.181947695855571e-16,-5.181947695855571e-16,1
berantakan,5.181947695855571e-16,-5.181947695855571e-16,1
lp,5.181947695855571e-16,-5.181947695855571e-16,1
ats,5.181947695855571e-16,-5.181947695855571e-16,1
casing,5.181947695855571e-16,-5.181947695855571e-16,1
kotor,5.181947695855571e-16,-5.181947695855571e-16,1
27,5.181947695855571e-16,-5.181947695855571e-16,1
28,5.181947695855571e-16,-5.181947695855571e-16,1
49,5.18194769585557e-16,-5.18194769585557e-16,1
tajam,5.18194769585557e-16,-5.18194769585557e-16,1
berlebihan,5.18194769585557e-16,-5.18194769585557e-16,1
118,5.18194769585557e-16,-5.18194769585557e-16,1
balance,5.18194769585557e-16,-5.18194769585557e-16,1
admin,5.181947695855569e-16,-5.181947695855569e-16,1
26,5.181947695855569e-16,-5.181947695855569e-16,1
dibuat,5.181947695855569e-16,-5.181947695855569e-16,1
komen,5.181947695855569e-16,-5.181947695855569e-16,1
berkenan,5.181947695855569e-16,-5.181947695855569e-16,1
pin,5.181947695855569e-16,-5.181947695855569e-16,1
macam,5.181947695855569e-16,-5.181947695855569e-16,1
jumlah,5.181947695855569e-16,-5.181947695855569e-16,1
yatt,5.181947695855569e-16,-5.181947695855569e-16,1
pecah,1.80659625489208e-16,-1.80659625489208e-16,1
cr,1.2380149048945123e-16,1.2380149048945123e-16,1
